"gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","PaperlessBilling","MonthlyCharges","TotalCharges","Churn","MultipleLinesNo phone service","MultipleLinesYes","InternetServiceFiber optic","InternetServiceNo","OnlineSecurityNo internet service","OnlineSecurityYes","OnlineBackupNo internet service","OnlineBackupYes","DeviceProtectionNo internet service","DeviceProtectionYes","TechSupportNo internet service","TechSupportYes","StreamingTVNo internet service","StreamingTVYes","StreamingMoviesNo internet service","StreamingMoviesYes","ContractOne year","ContractTwo year","PaymentMethodCredit card (automatic)","PaymentMethodElectronic check","PaymentMethodMailed check"
0,1,0,1,30,1,1,101.3,2974.5,"No",0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,5,1,1,83.6,404.2,"Yes",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,70,1,0,80.7,5617.95,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,0,37,1,0,72.1,2658.4,"No",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
0,0,0,0,43,1,0,85.1,3662.25,"No",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,1,33,1,1,95.3,3275.15,"No",0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,9,1,1,95.9,827.45,"No",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0,0,1,0,72,1,0,79.2,5401.9,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,0,0,0,69,1,1,19.1,1268.85,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,0,0,1,1,1,69.65,69.65,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,3,1,0,75.05,202.9,"No",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,0,20.15,238.15,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,1,1,19,1,0,20.15,387.7,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,2,1,1,74.4,139.4,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,63,1,0,102.6,6296.75,"No",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
0,0,1,1,15,1,0,76.5,1155.6,"No",0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,67,1,1,69.35,4653.25,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
1,0,1,0,28,1,0,60.9,1785.65,"No",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,7,1,1,85.2,602.55,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,40,1,1,78.85,3126.85,"No",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,3,1,0,74.5,217.45,"No",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,3,1,1,70.3,220.4,"No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,23,1,0,19.8,465.45,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,12,1,1,58.35,740.55,"No",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,72,1,1,84.7,6185.15,"No",0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,11,1,1,97.85,1105.4,"Yes",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,1,0,71,1,1,86.1,6045.9,"No",0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,32,1,0,61.4,1864.65,"No",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,51,1,0,59.9,3043.6,"No",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,1,1,1,0,51.2,51.2,"No",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,9,1,1,79.55,718.55,"No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,20,1,1,85.25,1734.5,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,4,0,0,35,135.75,"No",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,57,1,0,74.6,4368.95,"No",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0,0,1,12,1,1,84.05,966.55,"No",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,0,61,1,1,20.55,1252,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,0,0,4,1,1,74.9,321.75,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,72,1,1,116.45,8013.55,"No",0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,60,0,1,44.45,2773.9,"No",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1,0,0,0,27,1,0,55.45,1477.65,"No",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,35,1,1,25.75,882.55,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,5,1,1,80.15,385,"Yes",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,63,1,0,25.25,1573.05,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,66,1,1,88.9,6000.1,"No",0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,0,40,1,1,80,3168.75,"No",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,5,1,1,19.25,86.05,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,15,1,1,94,1505.45,"No",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,1,1,64,0,0,49.85,3210.35,"No",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
0,0,1,1,72,1,0,23.75,1679.25,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,51,1,0,110.05,5686.4,"No",0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0
0,0,0,0,53,1,0,19.85,1049.6,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,11,1,0,20.6,233.9,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,42,0,0,48.15,2032.3,"No",1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,0,0,60,0,0,53.6,3237.05,"No",1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
0,1,1,0,22,1,0,25.6,548.8,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,0,66,1,1,105,7133.25,"Yes",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,0,1,69,1,1,79.45,5502.55,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,1,0,68,1,1,91.7,6424.7,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,0,1,0,23,1,0,19.3,486.2,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,24,1,1,96,2122.45,"Yes",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,1,0,0,18,1,1,80.55,1411.65,"No",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,49,1,1,103.7,5036.3,"Yes",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,14,1,1,78.95,1101.85,"Yes",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,33,1,0,74.75,2453.3,"No",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,1,1,24,1,0,81,1923.85,"No",0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,66,0,1,56.75,3708.4,"No",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
0,0,0,0,53,1,1,100.3,5200.8,"No",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1
0,1,0,0,50,1,1,106.8,5347.95,"No",0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0
0,0,0,0,1,1,1,81.1,81.1,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,0,2,1,1,104.4,242.8,"Yes",0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,1,0,6,1,1,84.2,519.15,"Yes",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,29,1,1,94.2,2607.6,"No",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,72,1,1,95.1,6843.15,"No",0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,57,1,1,95.25,5464.65,"Yes",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
0,0,0,0,50,0,0,39.7,1932.75,"No",1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,0,0,35,1,1,99.25,3532,"No",0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1,0,0,13,1,1,96.85,1235.55,"No",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,30,1,0,110.45,3327.05,"No",0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,1,32,1,0,62.45,2045.55,"No",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7,1,1,69.9,497.3,"No",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,17,1,0,19.9,329.75,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,1,1,0,46,0,1,59.9,2816.65,"Yes",1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,0,1,31,1,0,20.1,589.25,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,63,1,0,99.9,6137,"Yes",0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,1,7,1,0,20.05,96.8,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,1,1,0,58,0,1,45.3,2651.2,"Yes",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,9,1,0,19.05,157.65,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,40,1,1,80.75,3208.65,"No",0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
0,1,0,0,4,1,1,74.45,294.45,"No",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,35,1,1,85.95,3110.1,"Yes",0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,0,0,24,1,1,98.75,2407.3,"Yes",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,10,1,0,85.55,851.75,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,27,1,1,110.5,2857.6,"No",0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,70,1,0,26.05,1856.4,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,1,13,1,0,53.45,718.1,"No",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,18,0,1,33.5,600,"Yes",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,35,1,1,86.45,3029.1,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,1,0,55,1,0,90.45,5044.8,"No",0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,71,1,1,80.1,5585.4,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,9,1,1,44.4,348.15,"No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,60,1,1,104.95,6236.75,"No",0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
0,1,1,0,72,1,0,24.3,1778.7,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,30,1,0,80.8,2369.3,"No",0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,29,1,1,74.2,1993.25,"No",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,18,1,1,74.15,1345.75,"No",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,55,1,0,76.25,4154.55,"No",0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1,0,0,0,12,1,0,74.75,827.05,"No",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,52,1,0,19.35,1031.7,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,1,1,1,44.45,44.45,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,12,1,1,89.15,1057.55,"No",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,1,1,1,62.8,62.8,"No",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,26,1,1,80.5,2088.8,"Yes",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,29,1,1,74.95,2149.05,"No",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,63,1,0,105.4,6713.2,"No",0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,68,0,0,60.3,4109,"No",1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,9,1,1,90.35,767.9,"No",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,58,1,1,19.15,1035.5,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,0,0,6,1,0,44.7,276.5,"No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,1,0,13,1,1,98,1237.85,"Yes",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,4,0,1,29.65,118.5,"Yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,3,1,1,70.3,208.85,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,52,0,0,39.1,1982.1,"No",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,68,1,1,82.45,5646.6,"No",0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,0,22,1,1,20.45,471.55,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,1,1,1,74.3,74.3,"No",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,67,1,1,90.6,6056.15,"Yes",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
0,0,0,1,1,1,1,69.65,69.65,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,53,1,0,71.85,3827.9,"No",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,4,1,1,90.05,368.1,"Yes",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,55,1,1,85.45,4874.7,"Yes",0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,24,0,1,52.5,1208.15,"No",1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
1,0,1,1,35,1,1,109.95,3782.4,"No",0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,3,1,0,19.85,57.2,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,11,1,0,20.35,215.25,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,7,1,1,93.85,635.6,"Yes",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,29,0,1,31.2,926.2,"No",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,1,0,41,1,1,80.25,3439,"No",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,6,1,1,69.25,418.4,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,25,1,0,74.3,1952.25,"No",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,49.8,49.8,"No",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,37,1,1,58.75,2203.1,"No",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,0,1,1,72,1,0,24.3,1643.25,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,72,1,0,89.75,6595.9,"No",0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,11,1,0,19.5,226.8,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,12,1,0,78.1,947.3,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,27,1,0,50.35,1411.35,"No",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,37,0,0,28.6,973.55,"Yes",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,0,0,13,1,1,91.1,1135.7,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,71,1,0,83.2,6126.1,"No",0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,0,0,55,1,0,45.05,2462.6,"No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,30,1,0,100.45,3096.9,"No",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,55,1,1,85.1,4657.95,"No",0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,38,1,1,20.25,814.75,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1,1,0,2,1,0,79.2,172.85,"Yes",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,56,1,0,65.2,3512.15,"No",0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,1,33,1,0,20.1,670.35,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,1,0,29,1,1,99.05,2952.85,"Yes",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,61,1,1,106.45,6300.15,"No",0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,20,1,1,89.1,1879.25,"No",0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,69,1,1,110.55,7610.1,"No",0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0,0,0,45,1,1,115.65,5125.5,"No",0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1,0,0,29,1,1,58.55,1718.95,"No",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7,1,0,20.65,155.9,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,68,1,0,95.1,6683.4,"No",0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,2,1,1,53.85,108.15,"Yes",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,4,1,0,44.55,220.75,"No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,63,1,1,104.75,6536.5,"No",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,0,0,54,1,1,65.3,3512.9,"No",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,1,0,16,1,1,71.8,1167.8,"Yes",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,58,1,1,86.1,4890.5,"No",0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0,0,0,0,64,1,1,115.1,7334.05,"No",0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,71,1,1,105.15,7555,"No",0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,70,1,0,19.8,1397.65,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,71,0,0,59.7,4122.65,"No",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,1,1,0,70,1,1,113,7987.6,"No",0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,22,1,0,25.25,566.5,"No",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,0,49,1,0,49.8,2398.4,"No",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,0,43,1,1,109.55,4830.25,"Yes",0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,1,1,58,1,1,19.55,1108.8,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,0,0,4,1,0,78.45,330.05,"Yes",0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,21,0,1,36,780.15,"No",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,1,25,0,0,35.05,844.45,"No",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,1,1,1,20.45,20.45,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,8,1,0,65.5,564.35,"No",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
0,1,1,0,24,0,1,40.65,933.3,"Yes",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,10,1,1,84.7,832.05,"Yes",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,44,1,1,85.25,3704.15,"No",0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,1,1,1,1,0,20.35,20.35,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,44,1,0,19.5,835.5,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,33,1,1,54.65,1665.2,"No",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,46,1,0,55.65,2688.85,"No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1,0,0,0,1,1,1,101.45,101.45,"Yes",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,14,1,0,18.8,255.55,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,30,1,1,94.3,2679.7,"No",0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,2,1,1,47.8,92.45,"Yes",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,21,1,1,64.95,1339.8,"No",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,2,1,1,84.05,134.05,"No",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,22,1,0,19.05,454.05,"No",0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,0,9,1,0,75.6,661.55,"No",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,72,1,1,94.65,6747.35,"No",0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,2,1,0,46.05,80.35,"Yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
