Request id,Date,Request time,Dropoff time,Pickup point,Driver id,Status
5323,14-07-2016,22:00:29,NA,Airport,NA,No Cars Available
5324,14-07-2016,22:00:29,NA,Airport,NA,No Cars Available
5325,14-07-2016,22:00:29,11:02:24 PM,City,114,Trip Completed
5326,14-07-2016,22:00:29,11:03:50 PM,City,163,Trip Completed
5327,14-07-2016,22:00:29,NA,Airport,224,Cancelled
5328,14-07-2016,22:01:55,10:39:22 PM,Airport,110,Trip Completed
5329,14-07-2016,22:04:48,NA,Airport,NA,No Cars Available
5330,14-07-2016,22:09:07,NA,Airport,NA,No Cars Available
5331,14-07-2016,22:09:07,NA,Airport,NA,No Cars Available
5332,14-07-2016,22:09:07,NA,City,NA,No Cars Available
5333,14-07-2016,22:10:34,NA,Airport,NA,No Cars Available
5334,14-07-2016,22:13:26,NA,City,NA,No Cars Available
5335,14-07-2016,22:13:26,11:06:43 PM,Airport,2,Trip Completed
5336,14-07-2016,22:13:26,11:24:00 PM,Airport,201,Trip Completed
5337,14-07-2016,22:13:26,11:13:55 PM,City,205,Trip Completed
5338,14-07-2016,22:14:53,11:18:14 PM,Airport,222,Trip Completed
5339,14-07-2016,22:16:19,NA,City,NA,No Cars Available
5340,14-07-2016,22:20:38,11:34:05 PM,Airport,194,Trip Completed
5341,14-07-2016,22:20:38,NA,City,230,Cancelled
5342,14-07-2016,22:22:05,11:11:02 PM,City,296,Trip Completed
5343,14-07-2016,22:23:31,NA,City,NA,No Cars Available
5344,14-07-2016,22:27:50,11:25:26 PM,Airport,227,Trip Completed
5345,14-07-2016,22:33:36,11:25:26 PM,Airport,260,Trip Completed
5346,14-07-2016,22:35:02,NA,Airport,NA,No Cars Available
5347,14-07-2016,22:36:29,11:39:50 PM,Airport,16,Trip Completed
5348,14-07-2016,22:39:22,11:31:12 PM,City,40,Trip Completed
5349,14-07-2016,22:39:22,11:11:02 PM,Airport,72,Trip Completed
5350,14-07-2016,22:39:22,11:25:26 PM,City,162,Trip Completed
5351,14-07-2016,22:40:48,NA,City,NA,No Cars Available
5352,14-07-2016,22:45:07,11:34:05 PM,Airport,37,Trip Completed
5353,14-07-2016,22:49:26,NA,Airport,NA,No Cars Available
5354,14-07-2016,22:49:26,11:51:22 PM,Airport,97,Trip Completed
5355,14-07-2016,22:53:46,NA,City,NA,No Cars Available
5356,14-07-2016,22:59:31,NA,Airport,NA,No Cars Available
5357,14-07-2016,23:00:58,11:49:55 PM,City,211,Trip Completed
5358,14-07-2016,23:03:50,11:51:22 PM,Airport,225,Trip Completed
5359,14-07-2016,23:05:17,12:17:17 AM,City,109,Trip Completed
5360,14-07-2016,23:06:43,11:45:36 PM,Airport,218,Trip Completed
5361,14-07-2016,23:08:10,NA,Airport,NA,No Cars Available
5362,14-07-2016,23:09:36,NA,Airport,NA,No Cars Available
5363,14-07-2016,23:09:36,NA,Airport,NA,No Cars Available
5364,14-07-2016,23:09:36,11:48:29 PM,City,234,Trip Completed
5365,14-07-2016,23:13:55,NA,City,NA,No Cars Available
5366,14-07-2016,23:13:55,12:07:12 AM,Airport,22,Trip Completed
5367,14-07-2016,23:21:07,12:11:31 AM,Airport,17,Trip Completed
5368,14-07-2016,23:22:34,12:21:36 AM,City,223,Trip Completed
5369,14-07-2016,23:24:00,NA,Airport,NA,No Cars Available
5370,14-07-2016,23:24:00,12:20:10 AM,City,123,Trip Completed
5371,14-07-2016,23:28:19,NA,Airport,NA,No Cars Available
5372,14-07-2016,23:29:46,NA,City,NA,No Cars Available
5373,14-07-2016,23:29:46,12:04:19 AM,City,99,Trip Completed
5374,14-07-2016,23:29:46,12:34:34 AM,City,199,Trip Completed
5375,14-07-2016,23:32:38,NA,Airport,NA,No Cars Available
5376,14-07-2016,23:35:31,NA,City,NA,No Cars Available
5377,14-07-2016,23:35:31,12:27:22 AM,City,83,Trip Completed
5378,14-07-2016,23:36:58,NA,Airport,NA,No Cars Available
5379,14-07-2016,23:39:50,12:47:31 AM,City,154,Trip Completed
5380,14-07-2016,23:41:17,12:27:22 AM,Airport,104,Trip Completed
5381,14-07-2016,23:41:17,12:23:02 AM,Airport,298,Trip Completed
5382,14-07-2016,23:55:41,12:33:07 AM,City,59,Trip Completed
5383,14-07-2016,23:55:41,12:25:55 AM,City,142,Trip Completed
5384,14-07-2016,23:57:07,12:48:58 AM,Airport,80,Trip Completed
5385,14-07-2016,23:57:07,12:34:34 AM,Airport,213,Trip Completed
5386,15-07-2016,00:05:46,NA,City,NA,No Cars Available
5387,15-07-2016,00:05:46,NA,City,NA,No Cars Available
5388,15-07-2016,00:05:46,NA,Airport,NA,No Cars Available
5389,15-07-2016,00:08:38,NA,Airport,NA,No Cars Available
5390,15-07-2016,00:14:24,NA,Airport,NA,No Cars Available
5391,15-07-2016,00:14:24,NA,City,NA,No Cars Available
5392,15-07-2016,00:20:10,12:53:17 AM,City,245,Trip Completed
5393,15-07-2016,00:23:02,NA,Airport,NA,No Cars Available
5394,15-07-2016,00:34:34,1:30:43 AM,Airport,64,Trip Completed
5395,15-07-2016,00:38:53,NA,Airport,NA,No Cars Available
5396,15-07-2016,00:40:19,NA,City,240,Cancelled
5397,15-07-2016,00:43:12,NA,City,NA,No Cars Available
5398,15-07-2016,00:46:05,NA,City,NA,No Cars Available
5399,15-07-2016,00:48:58,1:59:31 AM,City,111,Trip Completed
5400,15-07-2016,00:51:50,1:52:19 AM,Airport,226,Trip Completed
5401,15-07-2016,00:53:17,NA,City,NA,No Cars Available
5402,15-07-2016,00:57:36,1:36:29 AM,Airport,87,Trip Completed
5403,15-07-2016,01:01:55,NA,Airport,NA,No Cars Available
5404,15-07-2016,01:01:55,1:53:46 AM,City,84,Trip Completed
5405,15-07-2016,01:07:41,NA,Airport,NA,No Cars Available
5406,15-07-2016,01:10:34,NA,City,NA,No Cars Available
5407,15-07-2016,01:16:19,NA,Airport,NA,No Cars Available
5408,15-07-2016,01:20:38,NA,City,NA,No Cars Available
5409,15-07-2016,01:24:58,2:38:24 AM,Airport,72,Trip Completed
5410,15-07-2016,01:33:36,NA,City,58,Cancelled
5411,15-07-2016,01:35:02,NA,Airport,NA,No Cars Available
5412,15-07-2016,01:36:29,NA,Airport,NA,No Cars Available
5413,15-07-2016,01:39:22,NA,Airport,NA,No Cars Available
5414,15-07-2016,01:40:48,NA,Airport,NA,No Cars Available
5415,15-07-2016,01:40:48,NA,City,NA,No Cars Available
5416,15-07-2016,01:43:41,NA,City,NA,No Cars Available
5417,15-07-2016,01:49:26,NA,Airport,NA,No Cars Available
5418,15-07-2016,01:50:53,3:04:19 AM,City,56,Trip Completed
5419,15-07-2016,01:52:19,2:22:34 AM,City,191,Trip Completed
5420,15-07-2016,01:55:12,NA,Airport,NA,No Cars Available
5421,15-07-2016,01:55:12,3:00:00 AM,Airport,243,Trip Completed
5422,15-07-2016,01:58:05,3:00:00 AM,City,46,Trip Completed
5423,15-07-2016,02:00:58,NA,City,114,Cancelled
5424,15-07-2016,02:02:24,NA,City,166,Cancelled
5425,15-07-2016,02:08:10,2:57:07 AM,City,23,Trip Completed
5426,15-07-2016,02:09:36,NA,Airport,NA,No Cars Available
5427,15-07-2016,02:09:36,NA,City,NA,No Cars Available
5428,15-07-2016,02:15:22,2:55:41 AM,Airport,285,Trip Completed
5429,15-07-2016,02:25:26,NA,Airport,NA,No Cars Available
5430,15-07-2016,02:25:26,3:12:58 AM,City,205,Trip Completed
5431,15-07-2016,02:26:53,3:11:31 AM,Airport,160,Trip Completed
5432,15-07-2016,02:29:46,NA,Airport,NA,No Cars Available
5433,15-07-2016,02:31:12,NA,City,NA,No Cars Available
5434,15-07-2016,02:31:12,3:12:58 AM,City,3,Trip Completed
5435,15-07-2016,02:39:50,3:36:00 AM,City,45,Trip Completed
5436,15-07-2016,02:45:36,NA,City,NA,No Cars Available
5437,15-07-2016,02:47:02,3:46:05 AM,Airport,281,Trip Completed
5438,15-07-2016,02:48:29,NA,City,NA,No Cars Available
5439,15-07-2016,02:51:22,NA,City,NA,No Cars Available
5440,15-07-2016,02:52:48,3:54:43 AM,Airport,275,Trip Completed
5441,15-07-2016,02:55:41,NA,City,NA,No Cars Available
5442,15-07-2016,02:55:41,NA,Airport,NA,No Cars Available
5443,15-07-2016,02:55:41,NA,City,NA,No Cars Available
5444,15-07-2016,02:55:41,3:31:41 AM,City,250,Trip Completed
5445,15-07-2016,02:58:34,NA,Airport,NA,No Cars Available
5446,15-07-2016,03:05:46,NA,City,NA,No Cars Available
5447,15-07-2016,03:07:12,NA,City,NA,No Cars Available
5448,15-07-2016,03:07:12,4:14:53 AM,Airport,176,Trip Completed
5449,15-07-2016,03:08:38,NA,City,NA,No Cars Available
5450,15-07-2016,03:12:58,NA,City,NA,No Cars Available
5451,15-07-2016,03:17:17,NA,Airport,NA,No Cars Available
5452,15-07-2016,03:18:43,NA,Airport,NA,No Cars Available
5453,15-07-2016,03:27:22,4:17:46 AM,City,159,Trip Completed
5454,15-07-2016,03:34:34,NA,Airport,NA,No Cars Available
5455,15-07-2016,03:36:00,4:37:55 AM,City,202,Trip Completed
5456,15-07-2016,03:37:26,NA,Airport,NA,No Cars Available
5457,15-07-2016,03:46:05,4:45:07 AM,City,63,Trip Completed
5458,15-07-2016,03:47:31,NA,Airport,NA,No Cars Available
5459,15-07-2016,03:51:50,NA,Airport,NA,No Cars Available
5460,15-07-2016,03:53:17,4:35:02 AM,Airport,152,Trip Completed
5461,15-07-2016,03:59:02,NA,Airport,NA,No Cars Available
5462,15-07-2016,04:09:07,NA,Airport,NA,No Cars Available
5463,15-07-2016,04:09:07,NA,Airport,NA,No Cars Available
5464,15-07-2016,04:13:26,NA,City,NA,No Cars Available
5465,15-07-2016,04:14:53,NA,Airport,NA,No Cars Available
5466,15-07-2016,04:20:38,NA,Airport,NA,No Cars Available
5467,15-07-2016,04:27:50,NA,City,NA,No Cars Available
5468,15-07-2016,04:29:17,NA,City,NA,No Cars Available
5469,15-07-2016,04:30:43,NA,City,117,Cancelled
5470,15-07-2016,04:33:36,5:45:36 AM,City,233,Trip Completed
5471,15-07-2016,04:35:02,5:35:31 AM,Airport,17,Trip Completed
5472,15-07-2016,04:35:02,NA,City,20,Cancelled
5473,15-07-2016,04:35:02,NA,City,50,Cancelled
5474,15-07-2016,04:35:02,5:36:58 AM,City,121,Trip Completed
5475,15-07-2016,04:35:02,NA,City,135,Cancelled
5476,15-07-2016,04:36:29,NA,Airport,27,Cancelled
5477,15-07-2016,04:36:29,NA,City,27,Cancelled
5478,15-07-2016,04:36:29,5:31:12 AM,Airport,42,Trip Completed
5479,15-07-2016,04:36:29,NA,City,50,Cancelled
5480,15-07-2016,04:36:29,5:51:22 AM,City,155,Trip Completed
5481,15-07-2016,04:36:29,5:16:48 AM,City,256,Trip Completed
5482,15-07-2016,04:37:55,NA,City,NA,No Cars Available
5483,15-07-2016,04:39:22,NA,Airport,NA,No Cars Available
5484,15-07-2016,04:39:22,5:34:05 AM,City,173,Trip Completed
5485,15-07-2016,04:40:48,NA,Airport,NA,No Cars Available
5486,15-07-2016,04:40:48,NA,City,197,Cancelled
5487,15-07-2016,04:40:48,5:51:22 AM,City,240,Trip Completed
5488,15-07-2016,04:42:14,5:44:10 AM,City,23,Trip Completed
5489,15-07-2016,04:42:14,NA,City,194,Cancelled
5490,15-07-2016,04:43:41,NA,City,NA,No Cars Available
5491,15-07-2016,04:43:41,NA,City,NA,No Cars Available
5492,15-07-2016,04:45:07,NA,City,NA,No Cars Available
5493,15-07-2016,04:46:34,NA,City,80,Cancelled
5494,15-07-2016,04:46:34,NA,City,196,Cancelled
5495,15-07-2016,04:48:00,5:54:14 AM,Airport,13,Trip Completed
5496,15-07-2016,04:48:00,5:25:26 AM,City,30,Trip Completed
5497,15-07-2016,04:49:26,NA,City,98,Cancelled
5498,15-07-2016,04:49:26,NA,City,241,Cancelled
5499,15-07-2016,04:49:26,NA,City,289,Cancelled
5500,15-07-2016,04:50:53,5:54:14 AM,City,146,Trip Completed
5501,15-07-2016,04:50:53,NA,City,196,Cancelled
5502,15-07-2016,04:52:19,NA,City,70,Cancelled
5503,15-07-2016,04:52:19,5:47:02 AM,City,187,Trip Completed
5504,15-07-2016,04:53:46,NA,City,NA,No Cars Available
5505,15-07-2016,04:53:46,5:39:50 AM,City,215,Trip Completed
5506,15-07-2016,04:55:12,5:28:19 AM,City,280,Trip Completed
5507,15-07-2016,04:56:38,NA,City,NA,No Cars Available
5508,15-07-2016,04:56:38,NA,City,93,Cancelled
5509,15-07-2016,04:58:05,NA,City,NA,No Cars Available
5510,15-07-2016,04:58:05,5:52:48 AM,Airport,1,Trip Completed
5511,15-07-2016,04:58:05,5:58:34 AM,Airport,64,Trip Completed
5512,15-07-2016,04:58:05,5:32:38 AM,Airport,180,Trip Completed
5513,15-07-2016,04:58:05,5:39:50 AM,Airport,223,Trip Completed
5514,15-07-2016,04:58:05,NA,City,296,Cancelled
5515,15-07-2016,04:58:05,NA,City,297,Cancelled
5516,15-07-2016,04:59:31,NA,City,NA,No Cars Available
5517,15-07-2016,05:00:58,NA,City,137,Cancelled
5518,15-07-2016,05:00:58,6:01:26 AM,City,140,Trip Completed
5519,15-07-2016,05:00:58,5:48:29 AM,Airport,294,Trip Completed
5520,15-07-2016,05:03:50,5:54:14 AM,City,102,Trip Completed
5521,15-07-2016,05:03:50,6:12:58 AM,Airport,186,Trip Completed
5522,15-07-2016,05:03:50,NA,City,201,Cancelled
5523,15-07-2016,05:05:17,NA,City,NA,No Cars Available
5524,15-07-2016,05:05:17,NA,City,142,Cancelled
5525,15-07-2016,05:06:43,6:21:36 AM,Airport,84,Trip Completed
5526,15-07-2016,05:06:43,6:05:46 AM,City,272,Trip Completed
5527,15-07-2016,05:08:10,NA,City,NA,No Cars Available
5528,15-07-2016,05:08:10,NA,City,NA,No Cars Available
5529,15-07-2016,05:08:10,NA,City,222,Cancelled
5530,15-07-2016,05:09:36,NA,City,NA,No Cars Available
5531,15-07-2016,05:09:36,6:10:05 AM,Airport,200,Trip Completed
5532,15-07-2016,05:11:02,NA,City,NA,No Cars Available
5533,15-07-2016,05:11:02,6:08:38 AM,City,269,Trip Completed
5534,15-07-2016,05:11:02,5:42:43 AM,City,271,Trip Completed
5535,15-07-2016,05:11:02,NA,City,297,Cancelled
5536,15-07-2016,05:12:29,NA,City,62,Cancelled
5537,15-07-2016,05:12:29,5:48:29 AM,Airport,137,Trip Completed
5538,15-07-2016,05:12:29,NA,City,141,Cancelled
5539,15-07-2016,05:13:55,NA,City,NA,No Cars Available
5540,15-07-2016,05:13:55,NA,City,80,Cancelled
5541,15-07-2016,05:15:22,NA,City,NA,No Cars Available
5542,15-07-2016,05:15:22,NA,City,NA,No Cars Available
5543,15-07-2016,05:15:22,NA,City,100,Cancelled
5544,15-07-2016,05:15:22,5:45:36 AM,City,185,Trip Completed
5545,15-07-2016,05:16:48,NA,City,255,Cancelled
5546,15-07-2016,05:18:14,NA,City,NA,No Cars Available
5547,15-07-2016,05:18:14,NA,City,6,Cancelled
5548,15-07-2016,05:18:14,5:57:07 AM,City,95,Trip Completed
5549,15-07-2016,05:18:14,6:02:53 AM,Airport,151,Trip Completed
5550,15-07-2016,05:19:41,NA,City,NA,No Cars Available
5551,15-07-2016,05:19:41,NA,City,124,Cancelled
5552,15-07-2016,05:21:07,6:17:17 AM,Airport,75,Trip Completed
5553,15-07-2016,05:22:34,6:05:46 AM,Airport,226,Trip Completed
5554,15-07-2016,05:24:00,5:58:34 AM,Airport,70,Trip Completed
5555,15-07-2016,05:24:00,6:14:24 AM,City,129,Trip Completed
5556,15-07-2016,05:24:00,6:37:26 AM,City,216,Trip Completed
5557,15-07-2016,05:24:00,NA,City,234,Cancelled
5558,15-07-2016,05:25:26,5:57:07 AM,Airport,112,Trip Completed
5559,15-07-2016,05:25:26,6:40:19 AM,Airport,124,Trip Completed
5560,15-07-2016,05:25:26,6:07:12 AM,Airport,178,Trip Completed
5561,15-07-2016,05:31:12,NA,City,NA,No Cars Available
5562,15-07-2016,05:31:12,NA,Airport,NA,No Cars Available
5563,15-07-2016,05:31:12,NA,City,NA,No Cars Available
5564,15-07-2016,05:32:38,6:43:12 AM,Airport,25,Trip Completed
5565,15-07-2016,05:32:38,NA,City,60,Cancelled
5566,15-07-2016,05:32:38,6:44:38 AM,Airport,139,Trip Completed
5567,15-07-2016,05:35:31,NA,City,NA,No Cars Available
5568,15-07-2016,05:35:31,6:15:50 AM,Airport,9,Trip Completed
5569,15-07-2016,05:35:31,NA,City,89,Cancelled
5570,15-07-2016,05:35:31,6:07:12 AM,City,184,Trip Completed
5571,15-07-2016,05:36:58,NA,City,NA,No Cars Available
5572,15-07-2016,05:36:58,6:28:48 AM,City,105,Trip Completed
5573,15-07-2016,05:38:24,6:08:38 AM,City,65,Trip Completed
5574,15-07-2016,05:41:17,NA,City,NA,No Cars Available
5575,15-07-2016,05:41:17,6:36:00 AM,City,22,Trip Completed
5576,15-07-2016,05:41:17,6:15:50 AM,City,110,Trip Completed
5577,15-07-2016,05:41:17,NA,City,157,Cancelled
5578,15-07-2016,05:41:17,6:34:34 AM,City,291,Trip Completed
5579,15-07-2016,05:42:43,NA,City,NA,No Cars Available
5580,15-07-2016,05:42:43,6:56:10 AM,City,61,Trip Completed
5581,15-07-2016,05:42:43,NA,City,145,Cancelled
5582,15-07-2016,05:42:43,NA,City,270,Cancelled
5583,15-07-2016,05:44:10,NA,City,40,Cancelled
5584,15-07-2016,05:45:36,NA,City,76,Cancelled
5585,15-07-2016,05:45:36,6:59:02 AM,City,92,Trip Completed
5586,15-07-2016,05:45:36,6:15:50 AM,City,251,Trip Completed
5587,15-07-2016,05:47:02,NA,City,199,Cancelled
5588,15-07-2016,05:48:29,NA,City,NA,No Cars Available
5589,15-07-2016,05:49:55,NA,City,NA,No Cars Available
5590,15-07-2016,05:49:55,NA,City,244,Cancelled
5591,15-07-2016,05:51:22,NA,City,127,Cancelled
5592,15-07-2016,05:52:48,NA,City,NA,No Cars Available
5593,15-07-2016,05:52:48,NA,City,NA,No Cars Available
5594,15-07-2016,05:52:48,6:54:43 AM,Airport,48,Trip Completed
5595,15-07-2016,05:55:41,NA,City,NA,No Cars Available
5596,15-07-2016,05:55:41,6:36:00 AM,City,168,Trip Completed
5597,15-07-2016,05:57:07,6:48:58 AM,City,67,Trip Completed
5598,15-07-2016,05:57:07,NA,City,175,Cancelled
5599,15-07-2016,05:58:34,NA,City,NA,No Cars Available
5600,15-07-2016,05:58:34,7:01:55 AM,City,51,Trip Completed
5601,15-07-2016,06:00:00,NA,Airport,NA,No Cars Available
5602,15-07-2016,06:00:00,NA,City,NA,No Cars Available
5603,15-07-2016,06:00:00,NA,City,287,Cancelled
5604,15-07-2016,06:01:26,NA,City,82,Cancelled
5605,15-07-2016,06:01:26,6:54:43 AM,City,234,Trip Completed
5606,15-07-2016,06:01:26,7:12:00 AM,City,289,Trip Completed
5607,15-07-2016,06:04:19,NA,City,NA,No Cars Available
5608,15-07-2016,06:04:19,6:56:10 AM,Airport,31,Trip Completed
5609,15-07-2016,06:04:19,NA,City,90,Cancelled
5610,15-07-2016,06:05:46,NA,City,NA,No Cars Available
5611,15-07-2016,06:05:46,NA,City,NA,No Cars Available
5612,15-07-2016,06:05:46,7:04:48 AM,City,36,Trip Completed
5613,15-07-2016,06:05:46,NA,City,37,Cancelled
5614,15-07-2016,06:07:12,NA,City,102,Cancelled
5615,15-07-2016,06:08:38,7:23:31 AM,City,208,Trip Completed
5616,15-07-2016,06:11:31,NA,City,NA,No Cars Available
5617,15-07-2016,06:12:58,7:27:50 AM,City,73,Trip Completed
5618,15-07-2016,06:14:24,NA,City,217,Cancelled
5619,15-07-2016,06:15:50,7:27:50 AM,Airport,268,Trip Completed
5620,15-07-2016,06:17:17,NA,City,NA,No Cars Available
5621,15-07-2016,06:17:17,NA,City,17,Cancelled
5622,15-07-2016,06:17:17,7:27:50 AM,Airport,145,Trip Completed
5623,15-07-2016,06:17:17,NA,City,292,Cancelled
5624,15-07-2016,06:18:43,NA,City,NA,No Cars Available
5625,15-07-2016,06:18:43,NA,City,NA,No Cars Available
5626,15-07-2016,06:20:10,NA,City,206,Cancelled
5627,15-07-2016,06:21:36,NA,City,104,Cancelled
5628,15-07-2016,06:21:36,NA,City,199,Cancelled
5629,15-07-2016,06:23:02,7:09:07 AM,Airport,10,Trip Completed
5630,15-07-2016,06:23:02,6:59:02 AM,Airport,95,Trip Completed
5631,15-07-2016,06:23:02,NA,City,283,Cancelled
5632,15-07-2016,06:25:55,NA,City,275,Cancelled
5633,15-07-2016,06:27:22,NA,City,NA,No Cars Available
5634,15-07-2016,06:27:22,7:01:55 AM,Airport,296,Trip Completed
5635,15-07-2016,06:28:48,NA,City,195,Cancelled
5636,15-07-2016,06:28:48,7:23:31 AM,City,232,Trip Completed
5637,15-07-2016,06:30:14,NA,City,33,Cancelled
5638,15-07-2016,06:30:14,7:04:48 AM,City,47,Trip Completed
5639,15-07-2016,06:30:14,NA,City,129,Cancelled
5640,15-07-2016,06:31:41,NA,City,144,Cancelled
5641,15-07-2016,06:33:07,7:06:14 AM,City,42,Trip Completed
5642,15-07-2016,06:34:34,NA,City,154,Cancelled
5643,15-07-2016,06:36:00,NA,City,134,Cancelled
5644,15-07-2016,06:38:53,NA,City,70,Cancelled
5645,15-07-2016,06:38:53,7:19:12 AM,City,176,Trip Completed
5646,15-07-2016,06:40:19,NA,City,205,Cancelled
5647,15-07-2016,06:41:46,NA,City,59,Cancelled
5648,15-07-2016,06:43:12,7:26:24 AM,Airport,216,Trip Completed
5649,15-07-2016,06:43:12,7:30:43 AM,Airport,224,Trip Completed
5650,15-07-2016,06:43:12,NA,City,238,Cancelled
5651,15-07-2016,06:44:38,NA,City,194,Cancelled
5652,15-07-2016,06:44:38,7:52:19 AM,City,281,Trip Completed
5653,15-07-2016,06:46:05,NA,City,179,Cancelled
5654,15-07-2016,06:47:31,7:55:12 AM,City,56,Trip Completed
5655,15-07-2016,06:47:31,NA,City,83,Cancelled
5656,15-07-2016,06:47:31,NA,City,205,Cancelled
5657,15-07-2016,06:48:58,NA,City,NA,No Cars Available
5658,15-07-2016,06:48:58,NA,City,NA,No Cars Available
5659,15-07-2016,06:48:58,7:53:46 AM,City,174,Trip Completed
5660,15-07-2016,06:48:58,NA,City,280,Cancelled
5661,15-07-2016,06:50:24,7:52:19 AM,Airport,11,Trip Completed
5662,15-07-2016,06:50:24,NA,City,18,Cancelled
5663,15-07-2016,06:50:24,NA,City,136,Cancelled
5664,15-07-2016,06:50:24,7:35:02 AM,City,188,Trip Completed
5665,15-07-2016,06:50:24,7:50:53 AM,City,218,Trip Completed
5666,15-07-2016,06:51:50,8:00:58 AM,Airport,12,Trip Completed
5667,15-07-2016,06:53:17,NA,City,NA,No Cars Available
5668,15-07-2016,06:53:17,NA,City,98,Cancelled
5669,15-07-2016,06:54:43,NA,City,NA,No Cars Available
5670,15-07-2016,06:54:43,NA,City,NA,No Cars Available
5671,15-07-2016,06:54:43,NA,City,89,Cancelled
5672,15-07-2016,06:56:10,7:49:26 AM,Airport,44,Trip Completed
5673,15-07-2016,06:56:10,7:27:50 AM,Airport,276,Trip Completed
5674,15-07-2016,06:57:36,7:37:55 AM,Airport,129,Trip Completed
5675,15-07-2016,06:57:36,NA,City,212,Cancelled
5676,15-07-2016,06:57:36,8:06:43 AM,City,239,Trip Completed
5677,15-07-2016,06:57:36,NA,City,270,Cancelled
5678,15-07-2016,06:59:02,NA,City,97,Cancelled
5679,15-07-2016,06:59:02,NA,City,203,Cancelled
5680,15-07-2016,07:00:29,NA,City,NA,No Cars Available
5681,15-07-2016,07:03:22,7:35:02 AM,City,134,Trip Completed
5682,15-07-2016,07:06:14,8:18:14 AM,City,41,Trip Completed
5683,15-07-2016,07:06:14,7:53:46 AM,Airport,221,Trip Completed
5684,15-07-2016,07:07:41,NA,City,NA,No Cars Available
5685,15-07-2016,07:07:41,NA,City,85,Cancelled
5686,15-07-2016,07:07:41,8:08:10 AM,City,279,Trip Completed
5687,15-07-2016,07:07:41,7:49:26 AM,City,293,Trip Completed
5688,15-07-2016,07:10:34,NA,City,217,Cancelled
5689,15-07-2016,07:12:00,7:45:07 AM,City,213,Trip Completed
5690,15-07-2016,07:12:00,NA,City,296,Cancelled
5691,15-07-2016,07:13:26,NA,City,119,Cancelled
5692,15-07-2016,07:14:53,NA,Airport,NA,No Cars Available
